icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
7cf714,        ,Australia,1784797290.0,1784797290,144.8469,-37.683,,True,6.94,171.56,,,,,False,0,2026-07-23 09:04:03.321935
06a062,QTR17E  ,Qatar,1784797435.0,1784797435,-1.507,53.5276,9448.8,False,257.86,108.98,0.0,,9936.48,2221,False,0,2026-07-23 09:04:03.321935
39ceb2,TVF45RP ,France,1784797434.0,1784797435,1.5309,41.4268,10363.2,False,211.47,359.02,0.0,,10972.8,5561,False,0,2026-07-23 09:04:03.321935
4cacf1,GTR1967 ,Ireland,1784797433.0,1784797433,20.7883,43.2266,10972.8,False,219.58,263.41,0.0,,11361.42,6530,False,0,2026-07-23 09:04:03.321935
39ceb3,TVF24KU ,France,1784797434.0,1784797434,2.3824,48.7238,7.62,False,67.41,74.05,0.33,,137.16,,False,0,2026-07-23 09:04:03.321935
ac4ffb,SWA4508 ,United States,1784797434.0,1784797434,-88.0498,32.3669,10668.0,False,236.87,106.27,0.0,,11407.14,0060,False,0,2026-07-23 09:04:03.321935
39ceb4,TVF55ZF ,France,1784797435.0,1784797435,0.346,41.8575,10058.4,False,229.34,190.73,0.0,,10645.14,1000,False,0,2026-07-23 09:04:03.321935
3c56ee,EWG9B   ,Germany,1784797434.0,1784797434,30.0949,40.2395,10363.2,False,221.27,335.7,-0.33,,10850.88,,False,0,2026-07-23 09:04:03.321935
39ceb5,TVF4632 ,France,1784797434.0,1784797435,-2.1712,42.0282,11460.48,False,212.59,206.13,-1.95,,12100.56,1000,False,0,2026-07-23 09:04:03.321935
3420cc,IBE04WA ,Spain,1784797434.0,1784797435,-3.4789,40.4171,922.02,False,78.82,322.16,-4.88,,1066.8,1000,False,0,2026-07-23 09:04:03.321935
3420cb,IBE07VR ,Spain,1784797435.0,1784797435,10.8998,47.6224,10972.8,False,253.86,79.37,0.0,,11254.74,1000,False,0,2026-07-23 09:04:03.321935
39ceb9,TVF59EY ,France,1784797435.0,1784797435,11.0284,41.4383,11887.2,False,260.14,156.58,-0.33,,12428.22,1000,False,0,2026-07-23 09:04:03.321935
47a32e,NOZ5RK  ,Norway,1784797434.0,1784797435,11.6414,60.1212,4671.06,False,205.92,168.33,11.7,,4754.88,4526,False,0,2026-07-23 09:04:03.321935
4d234a,RYR2851 ,Malta,1784797435.0,1784797435,4.6039,47.9906,6469.38,False,191.8,325.16,-13.98,,6804.66,1000,False,0,2026-07-23 09:04:03.321935
4d234b,RYR62EG ,Malta,1784797435.0,1784797435,-3.9824,55.2278,7078.98,False,222.01,170.8,7.48,,7459.98,5230,False,0,2026-07-23 09:04:03.321935
a8fdb4,FFT2428 ,United States,1784797435.0,1784797435,-107.2082,35.5421,10058.4,False,247.01,88.57,0.33,,10767.06,,False,0,2026-07-23 09:04:03.321935
abd659,TAI428  ,United States,1784797435.0,1784797435,-79.8272,-7.4311,10363.2,False,246.4,333.33,0.0,,11056.62,,False,0,2026-07-23 09:04:03.321935
39ceb0,TVF86FD ,France,1784797435.0,1784797435,2.4727,48.7402,1051.56,False,85.23,74.96,11.7,,1188.72,,False,0,2026-07-23 09:04:03.321935
4cacdf,RYR389U ,Ireland,1784797334.0,1784797334,4.4853,50.4693,167.64,False,75.74,245.52,-4.55,,381.0,1000,False,0,2026-07-23 09:04:03.321935
39ceb1,TVF6307 ,France,1784797434.0,1784797435,11.0018,41.2245,12192.0,False,195.37,337.55,0.0,,12755.88,6174,False,0,2026-07-23 09:04:03.321935
3c56f7,EWG6V   ,Germany,1784797435.0,1784797435,14.5167,51.4045,7536.18,False,192.77,353.1,-11.7,,7665.72,1752,False,0,2026-07-23 09:04:03.321935
46d0ae,SEH030  ,Greece,1784797435.0,1784797435,26.3935,36.9471,3177.54,False,155.54,115.89,-7.48,,3329.94,6707,False,0,2026-07-23 09:04:03.321935
a72d5d,N56125  ,United States,1784797434.0,1784797435,-77.1961,42.6925,1341.12,False,52.35,247.47,0.0,,1341.12,,False,0,2026-07-23 09:04:03.321935
46d0ad,SEH7TL  ,Greece,1784797427.0,1784797427,23.9491,37.9314,,True,0.0,90.0,,,,,False,0,2026-07-23 09:04:03.321935
407e32,EAG1KW  ,United Kingdom,1784797434.0,1784797435,-5.6713,54.4047,2026.92,False,133.82,271.76,-6.5,,2194.56,7642,False,0,2026-07-23 09:04:03.321935
3c56f5,EWG7DN  ,Germany,1784797433.0,1784797435,9.0451,46.0267,11590.02,False,206.83,359.14,0.0,,11971.02,7520,False,0,2026-07-23 09:04:03.321935
a6c4d7,AAL2793 ,United States,1784797434.0,1784797434,-81.5989,36.1255,5425.44,False,213.87,151.4,-10.73,,5730.24,3573,False,0,2026-07-23 09:04:03.321935
34835a,FBY384S ,Spain,1784797435.0,1784797435,-5.1283,42.3959,1516.38,False,47.54,283.13,-1.95,,1661.16,,False,0,2026-07-23 09:04:03.321935
7448a8,RJA503  ,Jordan,1784797435.0,1784797435,35.7279,31.5279,3619.5,False,161.2,174.69,11.7,,3817.62,0741,False,0,2026-07-23 09:04:03.321935
7448a7,RJA153  ,Jordan,1784797429.0,1784797430,31.6453,33.5451,9144.0,False,220.45,304.06,0.0,,9753.6,5624,False,0,2026-07-23 09:04:03.321935
7448a4,RJA551  ,Jordan,1784797433.0,1784797434,30.1326,33.6848,10363.2,False,217.19,293.89,-0.33,,11079.48,5602,False,0,2026-07-23 09:04:03.321935
8468cc,ANA648  ,Japan,1784797434.0,1784797435,132.7877,33.4432,8122.92,False,252.96,61.72,3.58,,8740.14,,False,0,2026-07-23 09:04:03.321935
00aedf,LNK150S ,South Africa,1784797434.0,1784797435,28.2813,-23.9961,10812.78,False,211.96,0.42,2.28,,11376.66,,False,0,2026-07-23 09:04:03.321935
7cf5df,        ,Australia,1784797143.0,1784797143,115.8602,-32.1274,,True,7.46,163.12,,,,,False,0,2026-07-23 09:04:03.321935
48e979,LOT2LP  ,Poland,1784797435.0,1784797435,9.1905,51.4506,11277.6,False,225.66,72.35,0.0,,11521.44,1000,False,0,2026-07-23 09:04:03.321935
4d2367,ANE2263 ,Malta,1784797434.0,1784797435,-3.6799,36.0888,4061.46,False,110.82,322.54,2.28,,4457.7,,False,0,2026-07-23 09:04:03.321935
4d2368,RYR1JK  ,Malta,1784797435.0,1784797435,13.0631,53.3701,10972.8,False,259.42,190.4,-0.33,,11094.72,3110,False,0,2026-07-23 09:04:03.321935
47a31a,NOZ1939 ,Norway,1784797434.0,1784797435,16.2828,45.719,10972.8,False,219.68,359.33,0.33,,11269.98,1742,False,0,2026-07-23 09:04:03.321935
4d235c,VJT762  ,Malta,1784797435.0,1784797435,-2.7298,46.1441,13716.0,False,269.18,105.18,0.0,,14279.88,,False,0,2026-07-23 09:04:03.321935
abb007,DAL15   ,United States,,1784797424,,,,False,0.0,295.31,,,,,False,0,2026-07-23 09:04:03.321935
34834f,ECOMX   ,Spain,1784797434.0,1784797434,-3.126,41.1663,2209.8,False,50.47,150.04,-0.65,,2438.4,,False,0,2026-07-23 09:04:03.321935
7cf5e7,TUG82   ,Australia,1784797435.0,1784797435,115.9622,-31.9341,,True,4.37,165.94,,,,,False,0,2026-07-23 09:04:03.321935
39ceac,TVF8047 ,France,1784797435.0,1784797435,0.919,43.6531,10972.8,False,216.18,350.13,0.0,,11529.06,5565,False,0,2026-07-23 09:04:03.321935
7cf5e8,TUG84   ,Australia,1784797435.0,1784797435,115.9704,-31.9407,,True,1.54,191.25,,,,,False,0,2026-07-23 09:04:03.321935
acb9ea,UPS1304 ,United States,1784797435.0,1784797435,-84.3352,33.6495,624.84,False,69.45,270.0,-3.58,,655.32,4053,False,0,2026-07-23 09:04:03.321935
407e21,VIR22Q  ,United Kingdom,1784797435.0,1784797435,-5.7227,53.6036,11887.2,False,235.82,104.4,0.0,,12466.32,1251,False,0,2026-07-23 09:04:03.321935
39cead,TVF44UJ ,France,1784796922.0,1784797154,2.3648,48.7264,,True,0.0,331.88,,,,,False,0,2026-07-23 09:04:03.321935
4d234d,RYR63LL ,Malta,1784797434.0,1784797434,20.9149,41.2968,11277.6,False,262.58,64.84,0.0,,11742.42,,False,0,2026-07-23 09:04:03.321935
39ceaf,TVF119W ,France,1784797434.0,1784797434,4.9613,48.5334,8839.2,False,213.06,113.78,0.0,,9166.86,1000,False,0,2026-07-23 09:04:03.321935
4d234e,RYR297  ,Malta,1784797435.0,1784797435,6.9578,50.817,10363.2,False,267.53,213.63,0.0,,10660.38,1120,False,0,2026-07-23 09:04:03.321935
4d234f,RYR30WP ,Malta,1784797435.0,1784797435,3.617,47.5107,11277.6,False,259.77,135.96,0.0,,11711.94,5257,False,0,2026-07-23 09:04:03.321935
48e95d,LOT6RD  ,Poland,1784797435.0,1784797435,38.1211,41.1455,10972.8,False,202.87,276.26,0.0,,11574.78,2312,False,0,2026-07-23 09:04:03.321935
48e95c,,Poland,1784797435.0,1784797435,27.4316,37.3173,1691.64,False,141.51,315.44,12.35,,1744.98,,False,0,2026-07-23 09:04:03.321935
850e36,JAL982  ,Japan,1784797435.0,1784797435,140.0722,34.4138,4015.74,False,143.68,19.67,-3.58,,4290.06,7361,False,0,2026-07-23 09:04:03.321935
44a3f7,OOH59   ,Belgium,1784797434.0,1784797434,9.624,44.3983,3337.56,False,53.78,248.1,1.3,,3505.2,7000,False,0,2026-07-23 09:04:03.321935
7cf5cb,TUG64   ,Australia,1784797419.0,1784797420,115.9616,-31.9343,,True,0.0,160.31,,,,,False,0,2026-07-23 09:04:03.321935
3f5645,JOKER50 ,Germany,1784797255.0,1784797255,10.1762,49.2146,510.54,False,22.74,307.65,-2.6,,647.7,,False,0,2026-07-23 09:04:03.321935
abcf7f,GTI742  ,United States,1784797435.0,1784797435,-153.2818,61.6598,11529.06,False,223.42,287.14,6.18,,11849.1,7204,False,0,2026-07-23 09:04:03.321935
3985a3,AFR41GW ,France,1784797434.0,1784797435,-5.1418,43.567,10668.0,False,212.71,210.84,0.0,,11209.02,2015,False,0,2026-07-23 09:04:03.321935
aaf0c6,AAL747  ,United States,1784797434.0,1784797435,6.611,44.1118,6766.56,False,202.85,329.86,10.73,,7139.94,4075,False,0,2026-07-23 09:04:03.321935
3985a4,AFR98EZ ,France,1784797434.0,1784797435,5.5468,45.6355,10370.82,False,190.91,326.65,-0.33,,10812.78,1000,False,0,2026-07-23 09:04:03.321935
3985a1,AFR44CG ,France,1784797434.0,1784797434,2.8007,48.2378,4084.32,False,155.3,296.99,-4.88,,4328.16,1000,False,0,2026-07-23 09:04:03.321935
4d2330,FJO54A  ,Malta,1784797435.0,1784797435,9.4566,53.8683,12192.0,False,266.48,207.85,0.0,,12458.7,0731,False,0,2026-07-23 09:04:03.321935
8468ee,ANA2155 ,Japan,1784797434.0,1784797434,140.3883,35.7811,,True,5.4,315.0,,,,,False,0,2026-07-23 09:04:03.321935
3985a7,AFR74UC ,France,1784797435.0,1784797435,4.8492,58.2834,10668.0,False,209.68,3.09,0.0,,11064.24,0654,False,0,2026-07-23 09:04:03.321935
00aeff,LNK797N ,South Africa,1784797088.0,1784797147,28.0281,-27.5789,10005.06,False,232.64,198.84,3.25,,10447.02,,False,0,2026-07-23 09:04:03.321935
3985a9,AFR22SK ,France,1784797425.0,1784797428,2.3573,48.727,,True,3.6,146.25,,,,1000,False,0,2026-07-23 09:04:03.321935
4d2347,RYR97HB ,Malta,1784797434.0,1784797434,5.9959,51.5061,10668.0,False,241.14,121.66,0.0,,11003.28,3423,False,0,2026-07-23 09:04:03.321935
39cea1,TVF29QG ,France,1784797433.0,1784797433,-1.6536,34.9711,6926.58,False,231.47,51.68,10.73,,7452.36,,False,0,2026-07-23 09:04:03.321935
39cea2,TVF57FM ,France,1784797184.0,1784797184,-0.5068,35.6599,586.74,False,112.94,246.94,-5.53,,1074.42,5561,False,0,2026-07-23 09:04:03.321935
39cea3,TVF54LW ,France,1784797430.0,1784797430,-6.6873,34.1391,510.54,False,113.55,211.1,-6.83,,830.58,7637,False,0,2026-07-23 09:04:03.321935
4d2349,RYR1536 ,Malta,1784797434.0,1784797435,8.3476,44.5903,9486.9,False,215.33,229.65,6.83,,9898.38,3752,False,0,2026-07-23 09:04:03.321935
48e959,LOT6858 ,Poland,1784797434.0,1784797434,21.8927,48.3936,11582.4,False,228.75,324.06,0.0,,11780.52,2363,False,0,2026-07-23 09:04:03.321935
48e958,LOT2AT  ,Poland,1784797434.0,1784797434,22.7813,45.0332,11277.6,False,243.3,164.17,-0.33,,11605.26,4434,False,0,2026-07-23 09:04:03.321935
39cea7,TVF91FE ,France,1784797435.0,1784797435,22.8723,43.6452,11277.6,False,254.6,97.2,0.0,,11650.98,0665,False,0,2026-07-23 09:04:03.321935
c03121,CFSPS   ,Canada,1784797435.0,1784797435,-106.647,52.0952,1371.6,False,42.22,226.97,0.65,,1394.46,,False,0,2026-07-23 09:04:03.321935
4d2346,RYR5RD  ,Malta,1784797435.0,1784797435,27.8312,36.5097,3002.28,False,164.96,101.7,-4.55,,3154.68,3455,False,0,2026-07-23 09:04:03.321935
39cea8,TVF22BN ,France,1784797434.0,1784797434,3.253,38.2418,12115.8,False,211.47,332.31,3.25,,12847.32,5571,False,0,2026-07-23 09:04:03.321935
adacb5,N980SA  ,United States,1784797434.0,1784797434,1.936,42.5555,9448.8,False,166.27,164.2,0.0,,9997.44,5272,False,0,2026-07-23 09:04:03.321935
39cea0,TVF42CU ,France,1784797434.0,1784797435,18.7289,41.7481,11582.4,False,206.91,302.82,0.0,,12024.36,5505,False,0,2026-07-23 09:04:03.321935
4d232c,CXI425  ,Malta,1784797434.0,1784797435,16.0298,48.9315,11277.6,False,252.13,144.3,0.65,,11422.38,7617,False,0,2026-07-23 09:04:03.321935
48e93a,SPHCK   ,Poland,1784797434.0,1784797434,15.9054,46.5403,1188.72,False,61.5,160.96,0.0,,1287.78,7000,False,0,2026-07-23 09:04:03.321935
4d2340,DAH1534 ,Malta,1784797434.0,1784797434,3.6521,38.038,9052.56,False,236.45,13.46,6.5,,9677.4,4223,False,0,2026-07-23 09:04:03.321935
7c455d,NZJ     ,Australia,1784797393.0,1784797393,144.7546,-37.936,-83.82,False,33.07,354.64,-3.25,,15.24,1200,False,0,2026-07-23 09:04:03.321935
47a310,WIF36E  ,Norway,1784797434.0,1784797434,10.1941,60.515,5486.4,False,90.02,311.52,6.18,,5615.94,6004,False,0,2026-07-23 09:04:03.321935
40108e,GNESH   ,United Kingdom,1784797435.0,1784797435,-0.0299,51.7755,213.36,False,54.07,68.81,-0.65,,327.66,0036,False,0,2026-07-23 09:04:03.321935
800b99,AXB2002 ,India,1784797435.0,1784797435,77.3289,13.6783,5715.0,False,207.93,147.53,-10.4,,5989.32,,False,0,2026-07-23 09:04:03.321935
4d238b,FJO66L  ,Malta,1784797435.0,1784797435,18.2271,42.3555,4632.96,False,176.15,306.57,12.68,,4846.32,,False,0,2026-07-23 09:04:03.321935
71c399,AAR744  ,Republic of Korea,1784797435.0,1784797435,122.413,26.0453,10066.02,False,236.94,35.28,0.0,,10759.44,6145,False,0,2026-07-23 09:04:03.321935
71c398,AAR372  ,Republic of Korea,1784797434.0,1784797435,126.1276,37.3037,2499.36,False,139.46,324.61,-8.13,,2628.9,5630,False,0,2026-07-23 09:04:03.321935
406b48,VIR12E  ,United Kingdom,1784797434.0,1784797434,-0.9125,51.8378,3992.88,False,146.35,115.39,-5.85,,4236.72,1466,False,0,2026-07-23 09:04:03.321935
4d2395,TAR954  ,Malta,1784797435.0,1784797435,6.2532,50.425,6477.0,False,224.04,302.81,-10.4,,6743.7,1000,False,0,2026-07-23 09:04:03.321935
71c392,KAL8054 ,Republic of Korea,1784797396.0,1784797396,131.4436,35.8449,11582.4,False,241.91,268.17,-0.33,,12405.36,7042,False,0,2026-07-23 09:04:03.321935
4d2390,FHM1731 ,Malta,1784797434.0,1784797434,26.9573,36.6881,1699.26,False,149.83,124.51,-11.7,,1813.56,2664,False,0,2026-07-23 09:04:03.321935
71c395,ABL792  ,Republic of Korea,1784797398.0,1784797412,121.2059,25.0471,594.36,False,88.95,228.75,12.03,,617.22,,False,0,2026-07-23 09:04:03.321935
71c394,ABL725  ,Republic of Korea,1784797426.0,1784797431,128.9446,35.1736,45.72,True,0.0,348.75,,,,7117,False,0,2026-07-23 09:04:03.321935
a11cc1,ABX3112 ,United States,1784797434.0,1784797434,-119.3146,45.5119,11285.22,False,240.7,121.72,-0.33,,11856.72,6623,False,0,2026-07-23 09:04:03.321935
a4d42d,AAL2585 ,United States,1784797435.0,1784797435,-94.4693,37.937,10058.4,False,254.83,80.12,0.0,,10744.2,,False,0,2026-07-23 09:04:03.321935
a12ff9,FDX1410 ,United States,1784797435.0,1784797435,-85.4783,30.9305,11277.6,False,235.01,135.71,-0.33,,12016.74,1676,False,0,2026-07-23 09:04:03.321935
407e5a,GPAAL   ,United Kingdom,1784797406.0,1784797435,-1.1661,51.2237,1158.24,False,69.37,353.61,0.33,,1280.16,3737,False,0,2026-07-23 09:04:03.321935
a1863b,DAL310  ,United States,1784797341.0,1784797341,-83.3551,42.2162,,True,5.92,177.19,,,,1421,False,0,2026-07-23 09:04:03.321935
71c388,APZ736  ,Republic of Korea,1784797427.0,1784797427,140.3899,35.7784,,True,0.0,70.31,,,,,False,0,2026-07-23 09:04:03.321935
407e67,COUGAR11,United Kingdom,1784797435.0,1784797435,-1.3684,56.2401,2103.12,False,180.48,136.39,0.0,,2240.28,2411,False,0,2026-07-23 09:04:03.321935
71c386,EOK342  ,Republic of Korea,1784797433.0,1784797433,128.6079,36.1147,7452.36,False,228.36,118.53,7.15,,7962.9,4327,False,0,2026-07-23 09:04:03.321935
34830a,BSO821S ,Spain,1784797433.0,1784797433,2.1932,41.5792,762.0,False,54.18,167.94,-0.33,,876.3,,False,0,2026-07-23 09:04:03.321935
a4c104,UPS1218 ,United States,1784797435.0,1784797435,-82.7782,40.5917,11277.6,False,289.56,110.27,0.0,,11742.42,0252,False,0,2026-07-23 09:04:03.321935
407e69,EXS67K  ,United Kingdom,1784797435.0,1784797435,-8.1357,37.2078,2468.88,False,163.14,1.63,12.35,,2712.72,2240,False,0,2026-07-23 09:04:03.321935
407e63,EZY76EZ ,United Kingdom,1784797435.0,1784797435,17.6128,44.5616,11269.98,False,248.13,129.53,0.0,,11635.74,3476,False,0,2026-07-23 09:04:03.321935
71c385,EOK610  ,Republic of Korea,1784797435.0,1784797435,127.6431,36.982,1874.52,False,121.73,52.21,0.0,,1973.58,5155,False,0,2026-07-23 09:04:03.321935
407e60,EZY95YJ ,United Kingdom,1784797434.0,1784797434,11.0648,49.4407,10668.0,False,263.37,114.46,0.0,,10888.98,3431,False,0,2026-07-23 09:04:03.321935
71c382,AAR222  ,Republic of Korea,1784797431.0,1784797434,-120.941,54.5016,11887.2,False,275.74,98.58,0.33,,12237.72,,False,0,2026-07-23 09:04:03.321935
348316,DNC1JG  ,Spain,1784797402.0,1784797402,-4.1579,36.7769,464.82,False,34.27,305.84,-0.33,,556.26,,False,0,2026-07-23 09:04:03.321935
348313,DNC1JL  ,Spain,1784797424.0,1784797424,-4.1341,36.7721,365.76,False,37.28,297.98,3.25,,449.58,,False,0,2026-07-23 09:04:03.321935
4d236b,RYR57TF ,Malta,1784797434.0,1784797434,9.8876,43.304,9319.26,False,211.21,334.0,-4.88,,9768.84,6564,False,0,2026-07-23 09:04:03.321935
a58a36,UPS1324 ,United States,1784797434.0,1784797435,-81.1577,29.0309,2750.82,False,145.17,206.75,-3.25,,2903.22,0575,False,0,2026-07-23 09:04:03.321935
ad036b,ASA1540 ,United States,1784797435.0,1784797435,-106.914,51.5448,11277.6,False,268.26,128.69,0.0,,11742.42,,False,0,2026-07-23 09:04:03.321935
46dca2,SEH874  ,Greece,1784797435.0,1784797435,23.9475,37.9281,,True,38.07,36.56,,,,,False,0,2026-07-23 09:04:03.321935
407e53,EXS9WT  ,United Kingdom,1784797435.0,1784797435,2.0457,42.382,11887.2,False,248.1,158.6,0.0,,12527.28,5236,False,0,2026-07-23 09:04:03.321935
407e54,EXS22LV ,United Kingdom,1784797434.0,1784797435,-16.5332,31.7219,11277.6,False,221.17,183.73,0.0,,12054.84,,False,0,2026-07-23 09:04:03.321935
8468aa,ANA738  ,Japan,1784797435.0,1784797435,139.3086,36.3615,9753.6,False,230.87,236.91,0.33,,10492.74,2470,False,0,2026-07-23 09:04:03.321935
a59d5f,AAL2045 ,United States,1784797435.0,1784797435,-75.8641,40.0868,3215.64,False,185.92,92.7,-1.95,,3314.7,7553,False,0,2026-07-23 09:04:03.321935
406b21,BAW2X   ,United Kingdom,1784797434.0,1784797435,-1.5543,52.275,6195.06,False,221.63,149.45,-7.48,,6545.58,7650,False,0,2026-07-23 09:04:03.321935
348307,IBB5752 ,Spain,1784797434.0,1784797434,-6.7285,37.1458,6461.76,False,219.5,93.22,-9.75,,6957.06,4471,False,0,2026-07-23 09:04:03.321935
348304,ECEZX   ,Spain,1784797433.0,1784797433,4.2831,39.8726,243.84,False,44.12,328.35,-1.95,,304.8,7374,False,0,2026-07-23 09:04:03.321935
348301,FBY23B  ,Spain,1784797434.0,1784797434,-3.7319,42.5321,1478.28,False,50.55,77.66,0.0,,1623.06,,False,0,2026-07-23 09:04:03.321935
4d2387,RYR9VX  ,Malta,1784797435.0,1784797435,24.4003,39.4921,11277.6,False,259.78,136.12,0.0,,11826.24,4766,False,0,2026-07-23 09:04:03.321935
86837c,ANA70   ,Japan,1784797429.0,1784797433,140.5138,37.3231,8336.28,False,232.74,192.9,-3.58,,8877.3,4755,False,0,2026-07-23 09:04:03.321935
3c56f0,EWG3JL  ,Germany,1784797435.0,1784797435,6.256,50.1877,4823.46,False,173.6,46.8,-9.1,,5067.3,5535,False,0,2026-07-23 09:04:03.321935
31dfef,IE285   ,Italy,1784797422.0,1784797422,9.6476,45.5156,304.8,False,32.0,175.39,0.98,,365.76,,False,0,2026-07-23 09:04:03.321935
781939,CSN3798 ,China,1784797194.0,1784797194,113.7209,22.8301,1005.84,False,99.42,186.54,-4.88,,1165.86,,False,0,2026-07-23 09:04:03.321935
c007d0,ACA154  ,Canada,1784797435.0,1784797435,-79.608,43.8289,1295.4,False,104.86,47.39,-8.13,,1333.5,3311,False,0,2026-07-23 09:04:03.321935
3c56f4,EWG87Z  ,Germany,1784797434.0,1784797435,26.3482,44.2542,8473.44,False,226.99,315.18,5.2,,8747.76,1000,False,0,2026-07-23 09:04:03.321935
3c56f2,EWG31CD ,Germany,1784797434.0,1784797435,0.5553,43.2191,11582.4,False,255.48,52.69,0.0,,12192.0,3373,False,0,2026-07-23 09:04:03.321935
3c56f1,EWG4EH  ,Germany,1784797434.0,1784797434,10.5428,49.6005,10972.8,False,238.25,203.41,0.0,,11201.4,1000,False,0,2026-07-23 09:04:03.321935
406b13,TOM89C  ,United Kingdom,1784797432.0,1784797434,18.3873,43.6352,13106.4,False,267.56,140.62,-0.33,,13563.6,0553,False,0,2026-07-23 09:04:03.321935
407e45,EXS69VT ,United Kingdom,1784797434.0,1784797434,21.2092,41.4415,11277.6,False,262.7,119.83,0.0,,11772.9,0561,False,0,2026-07-23 09:04:03.321935
a48499,UPS1322 ,United States,1784797435.0,1784797435,-84.7966,35.77,11285.22,False,266.35,168.86,0.0,,12001.5,4037,False,0,2026-07-23 09:04:03.321935
800b7e,VTAHI   ,India,1784797435.0,1784797435,89.1674,26.5419,13106.4,False,224.79,100.95,0.33,,13929.36,6143,False,0,2026-07-23 09:04:03.321935
407e46,EXS32VA ,United Kingdom,1784797434.0,1784797434,13.9827,44.6949,11285.22,False,264.39,123.81,-0.33,,11643.36,7502,False,0,2026-07-23 09:04:03.321935
4d2383,RYR9XK  ,Malta,1784797434.0,1784797434,-10.6256,38.4413,11277.6,False,212.38,194.88,0.0,,11917.68,2674,False,0,2026-07-23 09:04:03.321935
4d2384,RYR2JG  ,Malta,1784797434.0,1784797435,5.0889,47.7795,10668.0,False,173.88,314.76,-5.2,,7498.08,1000,False,0,2026-07-23 09:04:03.321935
4d2385,RYR28UM ,Malta,1784797435.0,1784797435,-2.2178,39.9825,11140.44,False,224.46,318.34,3.9,,11818.62,4562,False,0,2026-07-23 09:04:03.321935
4d2386,RYR3089 ,Malta,1784797434.0,1784797435,8.2183,56.69,10972.8,False,263.53,238.98,0.0,,11292.84,1406,False,0,2026-07-23 09:04:03.321935
a3a152,DAL2943 ,United States,1784797432.0,1784797433,-73.8633,40.7717,,True,0.0,132.19,,,,2454,False,0,2026-07-23 09:04:03.321935
7d02da,GOLDMIKE,Australia,1784797177.0,1784797177,151.1797,-33.9363,,True,1.54,50.62,,,,,False,0,2026-07-23 09:04:03.321935
3cd05b,GFD89   ,Germany,1784797434.0,1784797434,12.9656,47.849,1226.82,False,119.79,128.2,-6.18,,1348.74,2440,False,0,2026-07-23 09:04:03.321935
3cd05c,GFD41   ,Germany,1784797207.0,1784797208,7.7026,53.4487,0.0,False,151.4,64.22,0.98,,144.78,2466,False,0,2026-07-23 09:04:03.321935
a44963,UAL339  ,United States,1784797435.0,1784797435,-75.0791,40.1136,3352.8,False,194.71,43.18,-2.28,,3444.24,4670,False,0,2026-07-23 09:04:03.321935
8694d8,ANA8    ,Japan,1784797228.0,1784797229,144.164,36.5073,9144.0,False,260.34,42.52,0.0,,9776.46,6170,False,0,2026-07-23 09:04:03.321935
a123e3,UAL1125 ,United States,1784797392.0,1784797392,-156.1499,21.3418,4792.98,False,182.28,46.03,8.78,,5105.4,,False,0,2026-07-23 09:04:03.321935
a5b923,UPS1038 ,United States,1784797434.0,1784797434,-78.5328,42.5487,11277.6,False,272.71,88.81,0.0,,11544.3,6565,False,0,2026-07-23 09:04:03.321935
4b9da1,CAI86CM ,Turkey,1784797434.0,1784797435,22.5708,43.1643,10660.38,False,249.04,138.94,-0.33,,11056.62,6021,False,0,2026-07-23 09:04:03.321935
a1cf6b,JBU1524 ,United States,1784797366.0,1784797366,-73.7768,40.6478,,True,0.9,199.69,,,,1031,False,0,2026-07-23 09:04:03.321935
7805a9,CSG2537 ,China,1784797425.0,1784797425,141.7558,37.9397,9448.8,False,273.12,81.44,0.0,,10104.12,4416,False,0,2026-07-23 09:04:03.321935
4b3d12,HBXDI   ,Switzerland,1784797351.0,1784797356,7.8391,45.9792,3665.22,False,59.83,332.33,-7.15,,3825.24,7000,False,0,2026-07-23 09:04:03.321935
44064a,EJU45DW ,Austria,1784797434.0,1784797435,4.4622,42.7429,11887.2,False,219.65,204.34,-0.33,,12466.32,1000,False,0,2026-07-23 09:04:03.321935
3df040,BPO312  ,Germany,1784797294.0,1784797414,6.1106,48.5045,929.64,False,54.77,298.01,0.33,,1066.8,1000,False,0,2026-07-23 09:04:03.321935
348401,ANE84QQ ,Spain,1784797435.0,1784797435,0.463,41.3331,9753.6,False,257.75,90.57,0.0,,10340.34,1000,False,0,2026-07-23 09:04:03.321935
a2b9f8,N275KH  ,United States,1784797435.0,1784797435,9.8147,50.4123,10972.8,False,217.11,298.75,0.33,,11201.4,1000,False,0,2026-07-23 09:04:03.321935
3cd069,GFD93   ,Germany,1784797435.0,1784797435,11.6818,52.5154,3040.38,False,160.08,193.95,-0.33,,3139.44,5071,False,0,2026-07-23 09:04:03.321935
86ddb2,JAL128  ,Japan,1784797434.0,1784797435,139.7911,35.8134,1584.96,False,94.47,279.72,-3.58,,1684.02,2217,False,0,2026-07-23 09:04:03.321935
3cd061,GFD3    ,Germany,1784797202.0,1784797254,7.5981,53.4429,3040.38,False,145.05,59.52,-4.23,,175.26,2467,False,0,2026-07-23 09:04:03.321935
a506d1,AAL1818 ,United States,1784797435.0,1784797435,-101.8096,34.3859,10050.78,False,244.46,97.62,0.0,,10782.3,5410,False,0,2026-07-23 09:04:03.321935
